review,rating,date,bank,source,sentiment_label,sentiment_score
It is an amazing application that meets the needs of customers.,5,2025-04-22 08:51:42,Dashen,Google Play Store,POSITIVE,0.999864935874939
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22 08:49:45,Dashen,Google Play Store,POSITIVE,0.9731148481369019
the best Supper App ever,5,2025-04-22 08:16:34,Dashen,Google Play Store,POSITIVE,0.999849796295166
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22 08:09:10,Dashen,Google Play Store,POSITIVE,0.9990382194519043
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22 08:05:12,Dashen,Google Play Store,POSITIVE,0.999815046787262
Dashen bank is my number one choice,5,2025-04-22 08:04:41,Dashen,Google Play Store,POSITIVE,0.9996331930160522
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22 06:14:51,Dashen,Google Play Store,POSITIVE,0.9994714856147766
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21 23:50:10,Dashen,Google Play Store,POSITIVE,0.9991614818572998
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21 23:28:44,Dashen,Google Play Store,POSITIVE,0.9998248219490051
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21 22:53:58,Dashen,Google Play Store,POSITIVE,0.9990429282188416
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21 22:32:42,Dashen,Google Play Store,POSITIVE,0.9997945427894592
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21 22:21:45,Dashen,Google Play Store,POSITIVE,0.9997891783714294
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21 21:28:50,Dashen,Google Play Store,POSITIVE,0.9998010993003845
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21 21:20:16,Dashen,Google Play Store,POSITIVE,0.9997546076774597
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21 20:35:46,Dashen,Google Play Store,POSITIVE,0.9998537302017212
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21 20:34:53,Dashen,Google Play Store,POSITIVE,0.9997860789299011
"This app has everything I was looking for, dashen is becoming a grandmaster.",5,2025-04-21 20:34:23,Dashen,Google Play Store,POSITIVE,0.9995651841163635
Very convenient,5,2025-04-21 20:12:22,Dashen,Google Play Store,POSITIVE,0.9988445043563843
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21 20:03:27,Dashen,Google Play Store,POSITIVE,0.9997797608375549
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21 19:14:21,Dashen,Google Play Store,POSITIVE,0.9991359114646912
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21 18:19:05,Dashen,Google Play Store,POSITIVE,0.9991750121116638
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21 17:57:03,Dashen,Google Play Store,POSITIVE,0.9995538592338562
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21 17:46:15,Dashen,Google Play Store,POSITIVE,0.9982724189758301
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21 17:44:31,Dashen,Google Play Store,POSITIVE,0.9994187355041504
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21 17:40:32,Dashen,Google Play Store,POSITIVE,0.9995588660240173
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21 17:40:23,Dashen,Google Play Store,POSITIVE,0.9992392063140869
Excellent app.,5,2025-04-21 17:32:20,Dashen,Google Play Store,POSITIVE,0.9998461008071899
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21 17:13:56,Dashen,Google Play Store,POSITIVE,0.9991500377655029
thanks again,5,2025-04-21 16:42:21,Dashen,Google Play Store,POSITIVE,0.9998217225074768
Super Easy To Use and Fast Transaction.,5,2025-04-21 16:28:55,Dashen,Google Play Store,POSITIVE,0.996877908706665
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21 16:21:18,Dashen,Google Play Store,POSITIVE,0.999527096748352
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21 16:08:23,Dashen,Google Play Store,POSITIVE,0.9953939914703369
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21 16:01:01,Dashen,Google Play Store,POSITIVE,0.9982413053512573
what an App,5,2025-04-21 15:59:35,Dashen,Google Play Store,POSITIVE,0.9938238859176636
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21 15:41:06,Dashen,Google Play Store,POSITIVE,0.9998598098754883
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21 15:40:38,Dashen,Google Play Store,POSITIVE,0.9974797368049622
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21 15:40:34,Dashen,Google Play Store,POSITIVE,0.9997472167015076
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21 15:33:37,Dashen,Google Play Store,POSITIVE,0.9998795986175537
"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21 15:22:02,Dashen,Google Play Store,POSITIVE,0.9998557567596436
"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21 15:16:09,Dashen,Google Play Store,POSITIVE,0.9997962117195129
"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21 15:13:09,Dashen,Google Play Store,POSITIVE,0.8947896361351013
the chat banking and unique and only app that alow money request!!,5,2025-04-21 15:06:01,Dashen,Google Play Store,NEGATIVE,0.9822685718536377
Better and inclusive app!,5,2025-04-21 15:05:09,Dashen,Google Play Store,POSITIVE,0.999285876750946
Amazing Application,5,2025-04-21 14:51:09,Dashen,Google Play Store,POSITIVE,0.9998698234558105
It keep my time to pay my bills and I generate my satment easily,5,2025-04-21 14:50:46,Dashen,Google Play Store,POSITIVE,0.996675968170166
"It's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21 14:43:50,Dashen,Google Play Store,POSITIVE,0.9998683929443359
A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21 14:43:02,Dashen,Google Play Store,POSITIVE,0.9993858337402344
"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",5,2025-04-21 14:40:20,Dashen,Google Play Store,POSITIVE,0.9997283816337585
"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",5,2025-04-21 14:39:18,Dashen,Google Play Store,POSITIVE,0.9997382760047913
"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",5,2025-04-21 14:31:02,Dashen,Google Play Store,POSITIVE,0.9996484518051147
"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",5,2025-04-21 14:19:15,Dashen,Google Play Store,POSITIVE,0.9998247027397156
"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",5,2025-04-21 14:16:45,Dashen,Google Play Store,POSITIVE,0.9998260140419006
Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,5,2025-04-21 14:16:08,Dashen,Google Play Store,POSITIVE,0.9817668795585632
"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",5,2025-04-21 14:10:21,Dashen,Google Play Store,POSITIVE,0.9943593144416809
it's a hestorical app. in the bank industry.,5,2025-04-21 14:07:42,Dashen,Google Play Store,NEGATIVE,0.9915915727615356
"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",4,2025-04-21 14:07:17,Dashen,Google Play Store,POSITIVE,0.9996839761734009
"easy &,simple to use",5,2025-04-21 14:06:30,Dashen,Google Play Store,POSITIVE,0.9968307614326477
"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",5,2025-04-21 13:59:53,Dashen,Google Play Store,POSITIVE,0.9998811483383179
"All in one, that is it 👌",5,2025-04-21 13:52:42,Dashen,Google Play Store,POSITIVE,0.8945449590682983
", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",5,2025-04-21 13:50:32,Dashen,Google Play Store,POSITIVE,0.9995104074478149
very easy and flexible app.,5,2025-04-21 13:48:44,Dashen,Google Play Store,POSITIVE,0.9997106194496155
"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",5,2025-04-21 13:44:50,Dashen,Google Play Store,POSITIVE,0.9998281002044678
dashen super app is simple faster and reliable.,5,2025-04-21 13:38:06,Dashen,Google Play Store,POSITIVE,0.999518632888794
"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",5,2025-04-21 13:23:07,Dashen,Google Play Store,POSITIVE,0.999748170375824
"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",5,2025-04-21 13:17:43,Dashen,Google Play Store,POSITIVE,0.9995062351226807
this app is the most simply to use and secure safe i love it to use for any bank transaction,5,2025-04-21 13:12:47,Dashen,Google Play Store,POSITIVE,0.9964408278465271
"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",5,2025-04-21 13:07:27,Dashen,Google Play Store,POSITIVE,0.9997468590736389
An app with High performance and advanced features!,5,2025-04-21 13:07:14,Dashen,Google Play Store,POSITIVE,0.9995831847190857
"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",5,2025-04-21 12:57:15,Dashen,Google Play Store,POSITIVE,0.9997954964637756
"Good actually , but it have to WORK when developer option is on 🙏",5,2025-04-21 12:49:32,Dashen,Google Play Store,NEGATIVE,0.9746389389038086
"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",5,2025-04-21 12:42:40,Dashen,Google Play Store,POSITIVE,0.9981800317764282
I appreciate that Dashen Bank takes lifestyle services into account.,5,2025-04-21 12:36:34,Dashen,Google Play Store,POSITIVE,0.9980393052101135
keep it up!,5,2025-04-21 12:36:01,Dashen,Google Play Store,POSITIVE,0.9998477697372437
amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,5,2025-04-21 12:33:43,Dashen,Google Play Store,POSITIVE,0.9998038411140442
very comfortable app keep it,5,2025-04-21 12:28:51,Dashen,Google Play Store,POSITIVE,0.999691367149353
it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,5,2025-04-21 12:13:53,Dashen,Google Play Store,POSITIVE,0.999531626701355
"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",5,2025-04-21 12:08:17,Dashen,Google Play Store,NEGATIVE,0.9068743586540222
easiness to use with fast response time,5,2025-04-21 12:01:20,Dashen,Google Play Store,NEGATIVE,0.9647259712219238
"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",5,2025-04-21 11:52:02,Dashen,Google Play Store,POSITIVE,0.9992745518684387
"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",5,2025-04-21 11:50:08,Dashen,Google Play Store,POSITIVE,0.9990044236183167
"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",5,2025-04-21 11:50:00,Dashen,Google Play Store,POSITIVE,0.9998193383216858
dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,5,2025-04-21 11:49:05,Dashen,Google Play Store,POSITIVE,0.9974090456962585
"The Dashen Bank Super App has truly elevated my mobile banking experience. It's fast, user-friendly, and packed with all the essential features. The interface is clean and intuitive, making navigation easy even for first-time users. I also appreciate the added security features that give me peace of mind while banking on the go. Dashen Bank has done an amazing job with this app—it’s reliable, efficient, and always improving. Highly recommended for anyone looking for seamless digital banking!",5,2025-04-21 11:44:47,Dashen,Google Play Store,POSITIVE,0.9998351335525513
A fantastic product!! keep the good work.,5,2025-04-21 11:43:18,Dashen,Google Play Store,POSITIVE,0.9998842477798462
"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",5,2025-04-21 11:42:01,Dashen,Google Play Store,POSITIVE,0.9998030066490173
"The Dashen Super App offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. Its sleek design and intuitive navigation ensure effortless transactions. It's evident that Dashen Bank has carefully crafted the app to make everyday financial activities easier. A great choice for anyone aiming to streamline their digital routines!",5,2025-04-21 11:41:56,Dashen,Google Play Store,POSITIVE,0.999062716960907
Dashen supper App is the most useful app for our customers,5,2025-04-21 11:41:28,Dashen,Google Play Store,POSITIVE,0.9988586902618408
it is the most amazing mobile app,5,2025-04-21 11:40:59,Dashen,Google Play Store,POSITIVE,0.9998717308044434
A Good and fast supper app thanks for dashen bank,5,2025-04-21 11:36:28,Dashen,Google Play Store,POSITIVE,0.9997884631156921
"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",5,2025-04-21 11:35:59,Dashen,Google Play Store,POSITIVE,0.9993189573287964
Too best,1,2025-04-21 11:34:37,Dashen,Google Play Store,POSITIVE,0.8775485157966614
"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",5,2025-04-21 11:31:13,Dashen,Google Play Store,POSITIVE,0.9985912442207336
To join digital world use supper app and make your life easy,5,2025-04-21 11:29:39,Dashen,Google Play Store,POSITIVE,0.987091064453125
best mobile banking application,5,2025-04-21 11:28:45,Dashen,Google Play Store,POSITIVE,0.9996380805969238
"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",5,2025-04-21 11:28:39,Dashen,Google Play Store,POSITIVE,0.9998156428337097
best mobile banking application,5,2025-04-21 11:28:29,Dashen,Google Play Store,POSITIVE,0.9996380805969238
I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,5,2025-04-21 11:28:23,Dashen,Google Play Store,POSITIVE,0.9981945157051086
this is what we expect to get service Dashen Bank always like his slogan,5,2025-04-21 11:28:14,Dashen,Google Play Store,NEGATIVE,0.8835353255271912
"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",5,2025-04-21 11:24:37,Dashen,Google Play Store,POSITIVE,0.9997934699058533
Dashen Super App gives me an amazing convenience and makes life easy.,5,2025-04-21 11:24:04,Dashen,Google Play Store,POSITIVE,0.999823272228241
excellent mobile banking app,5,2025-04-21 11:23:00,Dashen,Google Play Store,POSITIVE,0.9998179078102112
Wow! like his name Super App...,5,2025-04-21 11:22:53,Dashen,Google Play Store,POSITIVE,0.9985873699188232
Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,5,2025-04-21 11:21:54,Dashen,Google Play Store,POSITIVE,0.9926958084106445
convenient and fast,5,2025-04-21 11:21:49,Dashen,Google Play Store,POSITIVE,0.9996170997619629
Best- in-class app.,5,2025-04-21 11:21:02,Dashen,Google Play Store,POSITIVE,0.999584972858429
I really like this amazing application and Dashen Supper app that has made my life easier.,5,2025-04-21 11:20:50,Dashen,Google Play Store,POSITIVE,0.9997171759605408
Superb,5,2025-04-21 11:19:08,Dashen,Google Play Store,POSITIVE,0.9998656511306763
"amazing features, faster and easy to use",5,2025-04-21 11:18:46,Dashen,Google Play Store,POSITIVE,0.9998817443847656
"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",5,2025-04-21 11:18:42,Dashen,Google Play Store,POSITIVE,0.999481737613678
Best App!,5,2025-04-21 11:17:35,Dashen,Google Play Store,POSITIVE,0.9997498393058777
I love it. one of the best mobile banking app in the banking industry,5,2025-04-21 11:16:54,Dashen,Google Play Store,POSITIVE,0.9998683929443359
I love this app,5,2025-04-21 10:32:34,Dashen,Google Play Store,POSITIVE,0.9998608827590942
no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,1,2025-04-21 05:48:55,Dashen,Google Play Store,NEGATIVE,0.9980541467666626
good,5,2025-04-20 17:31:27,Dashen,Google Play Store,POSITIVE,0.9998161196708679
waw no idea the best app.,5,2025-04-19 20:43:26,Dashen,Google Play Store,NEGATIVE,0.9923464059829712
fast best app,5,2025-04-19 02:27:36,Dashen,Google Play Store,POSITIVE,0.999737560749054
Nice App,5,2025-04-18 18:25:34,Dashen,Google Play Store,POSITIVE,0.9998061060905457
nice app ever,5,2025-04-17 14:43:43,Dashen,Google Play Store,POSITIVE,0.9998384714126587
good,5,2025-04-17 14:42:39,Dashen,Google Play Store,POSITIVE,0.9998161196708679
very disappointing app. Closes frequently and unstable in function,2,2025-04-17 14:14:49,Dashen,Google Play Store,NEGATIVE,0.9997677206993103
"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",5,2025-04-16 18:54:32,Dashen,Google Play Store,NEGATIVE,0.9992289543151855
nic app,5,2025-04-16 16:42:02,Dashen,Google Play Store,POSITIVE,0.9797857403755188
Nice,5,2025-04-16 09:23:01,Dashen,Google Play Store,POSITIVE,0.9998552799224854
"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",5,2025-04-14 22:23:31,Dashen,Google Play Store,POSITIVE,0.9997890591621399
So far so good! their in person customer service is amazing 👏,5,2025-04-14 15:51:47,Dashen,Google Play Store,POSITIVE,0.9998642206192017
The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,1,2025-04-14 11:32:53,Dashen,Google Play Store,NEGATIVE,0.9958034157752991
ምርጫዬ ነው,5,2025-04-13 19:47:18,Dashen,Google Play Store,NEGATIVE,0.7850591540336609
It's bad for the connection and too many days are it that not working,1,2025-04-12 16:59:05,Dashen,Google Play Store,NEGATIVE,0.9996840953826904
it's samart,5,2025-04-10 15:39:47,Dashen,Google Play Store,POSITIVE,0.9992457628250122
"The app is not working properly, I have been using it.",1,2025-04-10 12:42:10,Dashen,Google Play Store,NEGATIVE,0.999715268611908
it is very good app,5,2025-04-10 12:14:13,Dashen,Google Play Store,POSITIVE,0.9998699426651001
"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",2,2025-04-09 21:49:23,Dashen,Google Play Store,NEGATIVE,0.9996039271354675
slow cumbersome,3,2025-04-08 12:41:35,Dashen,Google Play Store,NEGATIVE,0.9997989535331726
Is really 💀,2,2025-04-08 08:50:03,Dashen,Google Play Store,POSITIVE,0.9858712553977966
It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,1,2025-04-07 23:02:05,Dashen,Google Play Store,NEGATIVE,0.9997294545173645
"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",1,2025-04-07 20:19:22,Dashen,Google Play Store,NEGATIVE,0.9996976852416992
"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",3,2025-04-07 18:05:38,Dashen,Google Play Store,NEGATIVE,0.9981010556221008
proud by dashen bank,5,2025-04-06 14:46:12,Dashen,Google Play Store,POSITIVE,0.9998666048049927
best,5,2025-04-06 08:51:01,Dashen,Google Play Store,POSITIVE,0.9997941851615906
best of best,5,2025-04-05 09:08:13,Dashen,Google Play Store,POSITIVE,0.9997496008872986
nice,5,2025-04-04 23:38:52,Dashen,Google Play Store,POSITIVE,0.9998552799224854
This app is not working unless you turn off developer mode on your phone. So it takes your rights to just use it.,2,2025-04-04 21:24:36,Dashen,Google Play Store,NEGATIVE,0.9994447827339172
real super up,5,2025-04-04 21:12:55,Dashen,Google Play Store,POSITIVE,0.9998282194137573
it's very disappointing fix it as soon as possible not expected from dashin bank fix it,1,2025-04-04 20:40:29,Dashen,Google Play Store,NEGATIVE,0.9993618130683899
why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,5,2025-04-04 20:05:19,Dashen,Google Play Store,NEGATIVE,0.999297022819519
good,5,2025-04-04 16:57:03,Dashen,Google Play Store,POSITIVE,0.9998161196708679
tanku,5,2025-04-04 16:56:25,Dashen,Google Play Store,NEGATIVE,0.9159650206565857
very nice,5,2025-04-04 16:15:18,Dashen,Google Play Store,POSITIVE,0.9998563528060913
perfect,5,2025-04-03 02:17:59,Dashen,Google Play Store,POSITIVE,0.9998517036437988
goood,5,2025-04-02 15:03:47,Dashen,Google Play Store,NEGATIVE,0.9943867921829224
why does it ask me for both pin and opt even the opt is touch let alone both,2,2025-04-02 15:02:36,Dashen,Google Play Store,NEGATIVE,0.9958769083023071
it is best app easy to use,5,2025-04-01 15:51:17,Dashen,Google Play Store,POSITIVE,0.9864110350608826
It is very easy to use and powerful application.,3,2025-04-01 14:16:55,Dashen,Google Play Store,POSITIVE,0.9997655749320984
this apps have a good feature but but some features like developer mode turn off irritate user,3,2025-04-01 00:13:13,Dashen,Google Play Store,NEGATIVE,0.997230589389801
"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",5,2025-03-31 21:46:13,Dashen,Google Play Store,POSITIVE,0.9897825717926025
wallahi very fantastic Bank,5,2025-03-31 17:29:06,Dashen,Google Play Store,POSITIVE,0.999818742275238
"Waw, It's amazing app. thank you Dashen Bank.",5,2025-03-31 16:21:51,Dashen,Google Play Store,POSITIVE,0.99986732006073
ok,5,2025-03-30 12:22:57,Dashen,Google Play Store,POSITIVE,0.9997851252555847
nice app,5,2025-03-29 10:09:55,Dashen,Google Play Store,POSITIVE,0.9998061060905457
"I’ve been using the Dashen Bank Super App for a while now, and it’s been a game-changer. The app is super fast and reliable—I’ve never had an issue with transactions being delayed. One of my favorite features is the chat banking, which makes it so easy to do things like check my balance or transfer money just by typing a quick message. The budgeting tool is also really useful. It helps me keep track of my spending and gives me a clear picture of where",5,2025-03-28 09:30:54,Dashen,Google Play Store,POSITIVE,0.9992021918296814
good,5,2025-03-28 09:16:22,Dashen,Google Play Store,POSITIVE,0.9998161196708679
nice application,4,2025-03-27 16:12:42,Dashen,Google Play Store,POSITIVE,0.9998229146003723
Very good app that like it too. B/c it is very fast and easy to use.,5,2025-03-26 20:31:02,Dashen,Google Play Store,POSITIVE,0.9998027682304382
best experiences,5,2025-03-26 11:14:01,Dashen,Google Play Store,POSITIVE,0.9992781281471252
too slow to use.,1,2025-03-26 08:36:38,Dashen,Google Play Store,NEGATIVE,0.9997276663780212
ጥሩ ነው,5,2025-03-25 02:29:07,Dashen,Google Play Store,NEGATIVE,0.7850591540336609
the worst app in the market only good ui,1,2025-03-22 22:00:42,Dashen,Google Play Store,NEGATIVE,0.9997721314430237
nic,5,2025-03-22 17:19:22,Dashen,Google Play Store,POSITIVE,0.9977141618728638
በጣም ቅልል ያለ አፕ በርቱልን ለአጠቃቀም ምቹ,5,2025-03-22 12:23:39,Dashen,Google Play Store,NEGATIVE,0.9200407862663269
thanks for all digital transaction,5,2025-03-21 16:40:14,Dashen,Google Play Store,POSITIVE,0.9994550347328186
Good,4,2025-03-21 08:27:47,Dashen,Google Play Store,POSITIVE,0.9998161196708679
Best,5,2025-03-20 13:16:10,Dashen,Google Play Store,POSITIVE,0.9997941851615906
Good,5,2025-03-20 09:01:08,Dashen,Google Play Store,POSITIVE,0.9998161196708679
"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",1,2025-03-20 02:39:23,Dashen,Google Play Store,NEGATIVE,0.9997400641441345
it's Be Come Busy &not working good,1,2025-03-20 02:36:52,Dashen,Google Play Store,NEGATIVE,0.9993822574615479
